"ASE","compare","Freq","mean_delta_psi_mean","uncertainty","isoform_compare","alternative_transcripts","total_transcripts","classification"
"ENSG00000005810.20;SE:chr13:77099013-77118340:77118519-77121373:-","M8/D6",2,-0.0166269536142857,-48.8762230976265,"ENSG00000005810.20;SE:chr13:77099013-77118340:77118519-77121373:- M8/D6","ENST00000357337.11","ENST00000695086.1,ENST00000695080.1,ENST00000695078.1,ENST00000544440.7,ENST00000683823.1,ENST00000357337.11,ENST00000695081.1","Low Confidence"
"ENSG00000005810.20;SE:chr13:77126542-77129156:77129230-77139196:-","D5/D6",2,0.0329939836071429,17.9966533314107,"ENSG00000005810.20;SE:chr13:77126542-77129156:77129230-77139196:- D5/D6","ENST00000682321.1,ENST00000683823.1","ENST00000682321.1,ENST00000357337.11,ENST00000683823.1,ENST00000683697.1,ENST00000544440.7","Low Confidence"
"ENSG00000005844.19;A3:chr16:30504264-30505244:30504264-30505247:+","M8/D6",3,-0.0520141155952381,-53.8996437291265,"ENSG00000005844.19;A3:chr16:30504264-30505244:30504264-30505247:+ M8/D6","ENST00000677830.1,ENST00000356798.11","ENST00000358164.9,ENST00000676652.1,ENST00000678203.1,ENST00000563615.5,ENST00000677830.1,ENST00000356798.11","Medium Confidence"
"ENSG00000005893.17;AL:chrX:120426148:120431462-120441730:120436494:120439293-120441730:-","D5/D6",2,-0.0898777991428572,-4.20699591992363,"ENSG00000005893.17;AL:chrX:120426148:120431462-120441730:120436494:120439293-120441730:- D5/D6","ENST00000200639.9","ENST00000200639.9,ENST00000371335.4","Low Confidence"
"ENSG00000005893.17;AL:chrX:120426148:120431462-120441730:120436494:120439293-120441730:-","M8/D6",3,-0.099307823147619,-13.3656180357284,"ENSG00000005893.17;AL:chrX:120426148:120431462-120441730:120436494:120439293-120441730:- M8/D6","ENST00000200639.9","ENST00000200639.9,ENST00000371335.4","Medium Confidence"
"ENSG00000006015.18;A3:chr19:18589077-18589413:18589077-18589479:+","D5/D6",3,0.00817102951904763,14.103025924086,"ENSG00000006015.18;A3:chr19:18589077-18589413:18589077-18589479:+ D5/D6","ENST00000358607.11","ENST00000450195.6,ENST00000358607.11","Medium Confidence"
"ENSG00000006015.18;A3:chr19:18589077-18589413:18589077-18589479:+","F7/D6",3,0.0108455861,31.9160911430021,"ENSG00000006015.18;A3:chr19:18589077-18589413:18589077-18589479:+ F7/D6","ENST00000358607.11","ENST00000450195.6,ENST00000358607.11","Medium Confidence"
"ENSG00000006015.18;A3:chr19:18589077-18589413:18589077-18589479:+","M8/D6",3,0.0226921066047619,13.711658173535,"ENSG00000006015.18;A3:chr19:18589077-18589413:18589077-18589479:+ M8/D6","ENST00000358607.11","ENST00000450195.6,ENST00000358607.11","Medium Confidence"
"ENSG00000006015.18;RI:chr19:18588995:18589077-18589413:18589683:+","D5/D6",3,0.0588054657809524,1.89564026727894,"ENSG00000006015.18;RI:chr19:18588995:18589077-18589413:18589683:+ D5/D6","ENST00000598375.5,ENST00000600997.5,ENST00000597371.1","ENST00000600997.5,ENST00000597371.1,ENST00000358607.11,ENST00000598375.5","Medium Confidence"
"ENSG00000006015.18;RI:chr19:18588995:18589077-18589413:18589683:+","F7/D6",3,0.00795308094761905,49.1927300331315,"ENSG00000006015.18;RI:chr19:18588995:18589077-18589413:18589683:+ F7/D6","ENST00000598375.5,ENST00000600997.5,ENST00000597371.1","ENST00000600997.5,ENST00000597371.1,ENST00000358607.11,ENST00000598375.5","Medium Confidence"
"ENSG00000006015.18;RI:chr19:18588995:18589077-18589413:18589683:+","M8/D6",2,-0.0127192660357143,-17.7590104038149,"ENSG00000006015.18;RI:chr19:18588995:18589077-18589413:18589683:+ M8/D6","ENST00000598375.5,ENST00000600997.5,ENST00000597371.1","ENST00000600997.5,ENST00000597371.1,ENST00000358607.11,ENST00000598375.5","Low Confidence"
"ENSG00000006125.18;SE:chr17:35657791-35670857:35670898-35671754:+","D5/D6",2,-0.0382610702214286,-21.625988136915,"ENSG00000006125.18;SE:chr17:35657791-35670857:35670898-35671754:+ D5/D6","ENST00000616681.4,ENST00000610402.5,ENST00000612116.5,ENST00000618940.4","ENST00000616681.4,ENST00000610402.5,ENST00000620039.4,ENST00000618940.4,ENST00000621914.4,ENST00000612116.5","Low Confidence"
"ENSG00000006125.18;SE:chr17:35657791-35670857:35670898-35671754:+","M8/D6",3,0.0337195703238095,31.6025927465654,"ENSG00000006125.18;SE:chr17:35657791-35670857:35670898-35671754:+ M8/D6","ENST00000616681.4,ENST00000610402.5,ENST00000612116.5,ENST00000618940.4","ENST00000616681.4,ENST00000610402.5,ENST00000620039.4,ENST00000618940.4,ENST00000621914.4,ENST00000612116.5","Medium Confidence"
"ENSG00000006282.21;A3:chr17:50547285-50547665:50547285-50547720:+","F7/D6",3,-0.00956344169523811,-106.040859621878,"ENSG00000006282.21;A3:chr17:50547285-50547665:50547285-50547720:+ F7/D6","ENST00000504334.5,ENST00000503127.5,ENST00000510917.5,ENST00000505456.6,ENST00000508598.5,ENST00000505559.5","ENST00000504334.5,ENST00000503127.5,ENST00000511845.5,ENST00000510917.5,ENST00000505085.5,ENST00000511605.1,ENST00000505559.5,ENST00000508598.5,ENST00000502911.5,ENST00000006658.11,ENST00000505456.6","Medium Confidence"
"ENSG00000006282.21;A3:chr17:50547285-50547665:50547285-50547720:+","M8/D6",3,-0.0118027525428572,-3.50274532104573,"ENSG00000006282.21;A3:chr17:50547285-50547665:50547285-50547720:+ M8/D6","ENST00000504334.5,ENST00000503127.5,ENST00000510917.5,ENST00000505456.6,ENST00000508598.5,ENST00000505559.5","ENST00000504334.5,ENST00000503127.5,ENST00000511845.5,ENST00000510917.5,ENST00000505085.5,ENST00000511605.1,ENST00000505559.5,ENST00000508598.5,ENST00000502911.5,ENST00000006658.11,ENST00000505456.6","Medium Confidence"
"ENSG00000006282.21;SE:chr17:50547285-50547665:50547767-50548283:+","D5/D6",3,-0.0393351906761905,-25.5180607138254,"ENSG00000006282.21;SE:chr17:50547285-50547665:50547767-50548283:+ D5/D6","ENST00000504334.5,ENST00000503127.5,ENST00000510917.5","ENST00000510917.5,ENST00000356488.8,ENST00000504334.5,ENST00000503127.5,ENST00000515526.5","Medium Confidence"
"ENSG00000006282.21;SE:chr17:50547285-50547665:50547767-50548283:+","F7/D6",3,0.0871462421238095,2.55524278462836,"ENSG00000006282.21;SE:chr17:50547285-50547665:50547767-50548283:+ F7/D6","ENST00000504334.5,ENST00000503127.5,ENST00000510917.5","ENST00000510917.5,ENST00000356488.8,ENST00000504334.5,ENST00000503127.5,ENST00000515526.5","Medium Confidence"
"ENSG00000006282.21;SE:chr17:50547285-50547665:50547767-50548283:+","M8/D6",3,0.0370962154619048,11.6305689173231,"ENSG00000006282.21;SE:chr17:50547285-50547665:50547767-50548283:+ M8/D6","ENST00000504334.5,ENST00000503127.5,ENST00000510917.5","ENST00000510917.5,ENST00000356488.8,ENST00000504334.5,ENST00000503127.5,ENST00000515526.5","Medium Confidence"
"ENSG00000006282.21;SE:chr17:50547285-50547720:50547767-50548283:+","D5/D6",3,-0.0507515523857143,-16.6161445247513,"ENSG00000006282.21;SE:chr17:50547285-50547720:50547767-50548283:+ D5/D6","ENST00000006658.11,ENST00000511845.5","ENST00000356488.8,ENST00000511845.5,ENST00000006658.11,ENST00000515526.5","Medium Confidence"
"ENSG00000006282.21;SE:chr17:50547285-50547720:50547767-50548283:+","F7/D6",3,0.108302905904762,3.24892824427935,"ENSG00000006282.21;SE:chr17:50547285-50547720:50547767-50548283:+ F7/D6","ENST00000006658.11,ENST00000511845.5","ENST00000356488.8,ENST00000511845.5,ENST00000006658.11,ENST00000515526.5","Medium Confidence"
"ENSG00000006282.21;SE:chr17:50547285-50547720:50547767-50548283:+","M8/D6",3,0.0528730939285714,9.21544766551343,"ENSG00000006282.21;SE:chr17:50547285-50547720:50547767-50548283:+ M8/D6","ENST00000006658.11,ENST00000511845.5","ENST00000356488.8,ENST00000511845.5,ENST00000006658.11,ENST00000515526.5","Medium Confidence"
"ENSG00000007392.17;A5:chr16:189339-189931:189339-189968:-","D5/D6",3,-0.00564937812380951,-71.2273974953406,"ENSG00000007392.17;A5:chr16:189339-189931:189339-189968:- D5/D6","ENST00000397783.5","ENST00000426094.5,ENST00000397783.5,ENST00000490762.5,ENST00000629543.2,ENST00000464711.5,ENST00000468732.5,ENST00000293872.13,ENST00000429378.5","Medium Confidence"
"ENSG00000007392.17;A5:chr16:189339-189931:189339-189968:-","M8/D6",2,-0.00119296177857143,-688.301777049508,"ENSG00000007392.17;A5:chr16:189339-189931:189339-189968:- M8/D6","ENST00000397783.5","ENST00000426094.5,ENST00000397783.5,ENST00000490762.5,ENST00000629543.2,ENST00000464711.5,ENST00000468732.5,ENST00000293872.13,ENST00000429378.5","Low Confidence"
"ENSG00000007392.17;SE:chr16:227336-228333:228402-229279:-","D5/D6",3,-0.0457437700571429,-16.0795602429867,"ENSG00000007392.17;SE:chr16:227336-228333:228402-229279:- D5/D6","ENST00000629543.2,ENST00000419516.5,ENST00000418978.5","ENST00000419516.5,ENST00000397783.5,ENST00000418978.5,ENST00000629543.2,ENST00000337351.8,ENST00000293872.13","Medium Confidence"
"ENSG00000007392.17;SE:chr16:227336-228333:228402-229279:-","F7/D6",3,-0.0584068820380952,-19.5666050184218,"ENSG00000007392.17;SE:chr16:227336-228333:228402-229279:- F7/D6","ENST00000629543.2,ENST00000419516.5,ENST00000418978.5","ENST00000419516.5,ENST00000397783.5,ENST00000418978.5,ENST00000629543.2,ENST00000337351.8,ENST00000293872.13","Medium Confidence"
"ENSG00000007392.17;SE:chr16:227336-228333:228402-229279:-","M8/D6",3,-0.0641275272857143,-2.85401350792728,"ENSG00000007392.17;SE:chr16:227336-228333:228402-229279:- M8/D6","ENST00000629543.2,ENST00000419516.5,ENST00000418978.5","ENST00000419516.5,ENST00000397783.5,ENST00000418978.5,ENST00000629543.2,ENST00000337351.8,ENST00000293872.13","Medium Confidence"
"ENSG00000008294.22;SE:chr17:51021365-51031681:51031722-51041501:-","D5/D6",3,0.0483124115952381,5.15605660829061,"ENSG00000008294.22;SE:chr17:51021365-51031681:51031722-51041501:- D5/D6","ENST00000262013.12,ENST00000505173.5,ENST00000510855.1","ENST00000510283.5,ENST00000505279.5,ENST00000262013.12,ENST00000510855.1,ENST00000514613.5,ENST00000505173.5,ENST00000357122.8","Medium Confidence"
"ENSG00000008294.22;SE:chr17:51021365-51031681:51031722-51041501:-","F7/D6",2,0.00581456072142857,14.9413722877464,"ENSG00000008294.22;SE:chr17:51021365-51031681:51031722-51041501:- F7/D6","ENST00000262013.12,ENST00000505173.5,ENST00000510855.1","ENST00000510283.5,ENST00000505279.5,ENST00000262013.12,ENST00000510855.1,ENST00000514613.5,ENST00000505173.5,ENST00000357122.8","Low Confidence"
"ENSG00000008294.22;SE:chr17:51021365-51031681:51031722-51041501:-","M8/D6",2,-0.043518965,-20.9725899632822,"ENSG00000008294.22;SE:chr17:51021365-51031681:51031722-51041501:- M8/D6","ENST00000262013.12,ENST00000505173.5,ENST00000510855.1","ENST00000510283.5,ENST00000505279.5,ENST00000262013.12,ENST00000510855.1,ENST00000514613.5,ENST00000505173.5,ENST00000357122.8","Low Confidence"
"ENSG00000008513.16;RI:chr8:133475719:133476074-133476278:133476600:-","D5/D6",2,0.0773583487642857,0.0619961249658193,"ENSG00000008513.16;RI:chr8:133475719:133476074-133476278:133476600:- D5/D6","ENST00000521180.5","ENST00000648219.1,ENST00000521180.5,ENST00000522652.6","Low Confidence"
"ENSG00000008513.16;RI:chr8:133475719:133476074-133476278:133476600:-","M8/D6",2,0.13376716,12.870001244807,"ENSG00000008513.16;RI:chr8:133475719:133476074-133476278:133476600:- M8/D6","ENST00000521180.5","ENST00000648219.1,ENST00000521180.5,ENST00000522652.6","Low Confidence"
"ENSG00000008517.19;RI:chr16:3065369:3065494-3065781:3065826:+","M8/D6",2,0.0776523710142857,11.3657871049487,"ENSG00000008517.19;RI:chr16:3065369:3065494-3065781:3065826:+ M8/D6","ENST00000526464.6","ENST00000440815.7,ENST00000526464.6","Low Confidence"
"ENSG00000008517.19;SE:chr16:3065494-3065621:3065687-3065784:+","F7/D6",2,0.0246303127642858,47.8549745589666,"ENSG00000008517.19;SE:chr16:3065494-3065621:3065687-3065784:+ F7/D6","ENST00000528163.6","ENST00000534507.5,ENST00000529699.5,ENST00000528163.6,ENST00000325568.9,ENST00000396887.7","Low Confidence"
"ENSG00000008517.19;SE:chr16:3065494-3065621:3065687-3065784:+","M8/D6",3,0.170637168795238,2.49157634213647,"ENSG00000008517.19;SE:chr16:3065494-3065621:3065687-3065784:+ M8/D6","ENST00000528163.6","ENST00000534507.5,ENST00000529699.5,ENST00000528163.6,ENST00000325568.9,ENST00000396887.7","Medium Confidence"
"ENSG00000009307.17;MX:chr1:114738072-114739692:114739890-114757925:114738072-114749821:114750207-114757925:-","D5/D6",2,0.0068373927142857,114.477562447624,"ENSG00000009307.17;MX:chr1:114738072-114739692:114739890-114757925:114738072-114749821:114750207-114757925:- D5/D6","ENST00000261443.9,ENST00000534699.5","ENST00000687548.1,ENST00000530886.5,ENST00000261443.9,ENST00000534699.5","Low Confidence"
"ENSG00000009307.17;MX:chr1:114738072-114739692:114739890-114757925:114738072-114749821:114750207-114757925:-","F7/D6",2,-0.0507278792428571,-5.55499401749509,"ENSG00000009307.17;MX:chr1:114738072-114739692:114739890-114757925:114738072-114749821:114750207-114757925:- F7/D6","ENST00000261443.9,ENST00000534699.5","ENST00000687548.1,ENST00000530886.5,ENST00000261443.9,ENST00000534699.5","Low Confidence"
"ENSG00000009307.17;MX:chr1:114738072-114739692:114739890-114757925:114738072-114749821:114750207-114757925:-","M8/D6",2,-0.0738162861857143,-19.0097350705959,"ENSG00000009307.17;MX:chr1:114738072-114739692:114739890-114757925:114738072-114749821:114750207-114757925:- M8/D6","ENST00000261443.9,ENST00000534699.5","ENST00000687548.1,ENST00000530886.5,ENST00000261443.9,ENST00000534699.5","Low Confidence"
"ENSG00000009413.16;SE:chr6:111416472-111472013:111472140-111482750:-","D5/D6",2,-0.00735308242857143,-212.524555639708,"ENSG00000009413.16;SE:chr6:111416472-111472013:111472140-111482750:- D5/D6","ENST00000422377.5,ENST00000435970.5","ENST00000358835.7,ENST00000422377.5,ENST00000368802.8,ENST00000435970.5","Low Confidence"
"ENSG00000009413.16;SE:chr6:111416472-111472013:111472140-111482750:-","F7/D6",2,-0.0273659736785714,-93.8540054791687,"ENSG00000009413.16;SE:chr6:111416472-111472013:111472140-111482750:- F7/D6","ENST00000422377.5,ENST00000435970.5","ENST00000358835.7,ENST00000422377.5,ENST00000368802.8,ENST00000435970.5","Low Confidence"
"ENSG00000009413.16;SE:chr6:111416472-111472013:111472140-111482750:-","M8/D6",2,-0.00322882824285714,-244.324658299194,"ENSG00000009413.16;SE:chr6:111416472-111472013:111472140-111482750:- M8/D6","ENST00000422377.5,ENST00000435970.5","ENST00000358835.7,ENST00000422377.5,ENST00000368802.8,ENST00000435970.5","Low Confidence"
"ENSG00000009790.15;A5:chr1:209760384-209762515:209760324-209762515:+","F7/D6",3,-0.0564500265952381,-11.1010784006152,"ENSG00000009790.15;A5:chr1:209760384-209762515:209760324-209762515:+ F7/D6","ENST00000367025.8,ENST00000478359.5,ENST00000468672.5,ENST00000367024.5","ENST00000468672.5,ENST00000367026.7,ENST00000478359.5,ENST00000367025.8,ENST00000367024.5,ENST00000400959.7","Medium Confidence"
"ENSG00000010030.14;AL:chr6:36354091:36354687-36366875:36366194:36366762-36366875:-","F7/D6",2,-0.0603657774071429,-17.9689267924784,"ENSG00000010030.14;AL:chr6:36354091:36354687-36366875:36366194:36366762-36366875:- F7/D6","ENST00000339796.9","ENST00000373737.8,ENST00000339796.9,ENST00000340181.9","Low Confidence"
"ENSG00000010030.14;AL:chr6:36354091:36354687-36366875:36366194:36366762-36366875:-","M8/D6",2,-0.107766408135714,-20.2199954365199,"ENSG00000010030.14;AL:chr6:36354091:36354687-36366875:36366194:36366762-36366875:- M8/D6","ENST00000339796.9","ENST00000373737.8,ENST00000339796.9,ENST00000340181.9","Low Confidence"
"ENSG00000010030.14;AL:chr6:36354091:36354687-36366875:36366195:36366762-36366875:-","F7/D6",2,-0.106853887185714,-20.2255452728732,"ENSG00000010030.14;AL:chr6:36354091:36354687-36366875:36366195:36366762-36366875:- F7/D6","ENST00000339796.9","ENST00000373738.4,ENST00000538992.3,ENST00000339796.9,ENST00000620358.4,ENST00000615781.4","Low Confidence"
"ENSG00000010030.14;AL:chr6:36354091:36354687-36366875:36366195:36366762-36366875:-","M8/D6",2,-0.0928072349428571,-2.75146199708704,"ENSG00000010030.14;AL:chr6:36354091:36354687-36366875:36366195:36366762-36366875:- M8/D6","ENST00000339796.9","ENST00000373738.4,ENST00000538992.3,ENST00000339796.9,ENST00000620358.4,ENST00000615781.4","Low Confidence"
"ENSG00000010030.14;SE:chr6:36373578-36375871:36376035-36385534:-","M8/D6",2,-0.000474119728571429,-23.1421773782819,"ENSG00000010030.14;SE:chr6:36373578-36375871:36376035-36385534:- M8/D6","ENST00000339796.9,ENST00000340181.9,ENST00000373737.8","ENST00000373737.8,ENST00000627426.2,ENST00000373738.4,ENST00000339796.9,ENST00000340181.9","Low Confidence"
"ENSG00000010165.20;A5:chr1:171782120-171783740:171781795-171783740:+","D5/D6",2,-0.0108942207857143,-12.777000224844,"ENSG00000010165.20;A5:chr1:171782120-171783740:171781795-171783740:+ D5/D6","ENST00000361735.4,ENST00000367737.9","ENST00000361735.4,ENST00000362019.7,ENST00000367737.9","Low Confidence"
"ENSG00000010165.20;A5:chr1:171782120-171783740:171781795-171783740:+","F7/D6",3,0.0161991123428571,19.536125455665,"ENSG00000010165.20;A5:chr1:171782120-171783740:171781795-171783740:+ F7/D6","ENST00000361735.4,ENST00000367737.9","ENST00000361735.4,ENST00000362019.7,ENST00000367737.9","Medium Confidence"
"ENSG00000010165.20;A5:chr1:171782120-171783740:171781795-171783740:+","M8/D6",2,-0.0313982082285715,-7.35114927686389,"ENSG00000010165.20;A5:chr1:171782120-171783740:171781795-171783740:+ M8/D6","ENST00000361735.4,ENST00000367737.9","ENST00000361735.4,ENST00000362019.7,ENST00000367737.9","Low Confidence"
"ENSG00000010219.14;A3:chr12:4612718-4613512:4612718-4613515:+","D5/D6",2,0.00563390787857145,405.314278663029,"ENSG00000010219.14;A3:chr12:4612718-4613512:4612718-4613515:+ D5/D6","ENST00000540757.6,ENST00000010132.6,ENST00000541024.1,ENST00000544050.1","ENST00000544050.1,ENST00000543431.6,ENST00000010132.6,ENST00000541024.1,ENST00000540757.6,ENST00000545571.5","Low Confidence"
"ENSG00000010219.14;A3:chr12:4612718-4613512:4612718-4613515:+","F7/D6",2,-0.0792415404714285,-24.4918089123043,"ENSG00000010219.14;A3:chr12:4612718-4613512:4612718-4613515:+ F7/D6","ENST00000540757.6,ENST00000010132.6,ENST00000541024.1,ENST00000544050.1","ENST00000544050.1,ENST00000543431.6,ENST00000010132.6,ENST00000541024.1,ENST00000540757.6,ENST00000545571.5","Low Confidence"
"ENSG00000010219.14;A3:chr12:4612718-4613512:4612718-4613515:+","M8/D6",2,-0.0582193745714286,-3.21132889826255,"ENSG00000010219.14;A3:chr12:4612718-4613512:4612718-4613515:+ M8/D6","ENST00000540757.6,ENST00000010132.6,ENST00000541024.1,ENST00000544050.1","ENST00000544050.1,ENST00000543431.6,ENST00000010132.6,ENST00000541024.1,ENST00000540757.6,ENST00000545571.5","Low Confidence"
"ENSG00000010219.14;SE:chr12:4605086-4607327:4607387-4610155:+","F7/D6",3,-0.105089804890476,-14.6552678740809,"ENSG00000010219.14;SE:chr12:4605086-4607327:4607387-4610155:+ F7/D6","ENST00000543431.6,ENST00000540757.6,ENST00000010132.6,ENST00000536137.1","ENST00000543431.6,ENST00000010132.6,ENST00000540757.6,ENST00000545571.5,ENST00000536137.1","Medium Confidence"
"ENSG00000010219.14;SE:chr12:4605086-4607327:4607387-4610155:+","M8/D6",3,-0.0671094299238095,-22.2373593373977,"ENSG00000010219.14;SE:chr12:4605086-4607327:4607387-4610155:+ M8/D6","ENST00000543431.6,ENST00000540757.6,ENST00000010132.6,ENST00000536137.1","ENST00000543431.6,ENST00000010132.6,ENST00000540757.6,ENST00000545571.5,ENST00000536137.1","Medium Confidence"
"ENSG00000010244.19;SE:chr17:32365487-32366665:32366757-32367772:+","F7/D6",3,0.0989740845142856,5.26427577926073,"ENSG00000010244.19;SE:chr17:32365487-32366665:32366757-32367772:+ F7/D6","ENST00000321233.10,ENST00000394670.9,ENST00000342555.10,ENST00000577908.5,ENST00000581531.5","ENST00000342555.10,ENST00000394673.6,ENST00000321233.10,ENST00000581531.5,ENST00000577908.5,ENST00000394670.9","Medium Confidence"
"ENSG00000010244.19;SE:chr17:32365487-32366665:32366757-32367772:+","M8/D6",3,0.0749938808190476,7.46129725917331,"ENSG00000010244.19;SE:chr17:32365487-32366665:32366757-32367772:+ M8/D6","ENST00000321233.10,ENST00000394670.9,ENST00000342555.10,ENST00000577908.5,ENST00000581531.5","ENST00000342555.10,ENST00000394673.6,ENST00000321233.10,ENST00000581531.5,ENST00000577908.5,ENST00000394670.9","Medium Confidence"
