# {
#     "command": "/home/zhaojiaxin/anaconda3/envs/majiq/bin/voila --license /home/zhaojiaxin/sci_pjt/alt_spl/addon/majiq_license_academic_official.lic modulize --directory /cold_data/wangduo/AsimulatoR/majiq/simulate/voila --show-read-counts --show-per-sample-psi --untrimmed-exons --show-all -j 10 /cold_data/wangduo/AsimulatoR/majiq/splicegraph.sql /cold_data/wangduo/AsimulatoR/majiq/simulate/test-control.deltapsi.voila",
#     "dpsi_changing_threshold": 0.2,
#     "dpsi_nonchanging_threshold": 0.95,
#     "dpsi_probability_changing_threshold": 0.95,
#     "voila_version": "2.5.6.dev1+g8423f68b"
# }
module_id	gene_id	gene_name	seqid	strand	lsv_id	event_id	complex	junction_name	junction_coord	denovo	intron	reference_exon_coord	spliced_with_coord	exons_skipped_coords	num_skipped_exons	event_non_changing	event_changing	junction_changing	test_median_reads	control_median_reads	test_median_psi	control_median_psi	control-test_median_dpsi	control-test_probability_changing	control-test_probability_non_changing
ENSG00000116580_3	ENSG00000116580	ENSG00000116580	1	-		ENSG00000116580_3_MES_1	False	Distal	155754488-155815805	False	False	155815805-155816262	155754017-155754488	155756541-155757323;155757891-155758034;155760444-155760641;155762190-155762374;155763312-155763564;155764427-155766709;155767086-155767541;155771067-155771217;155773066-155773420;155774807-155775173;155776395-155776481;155777622-155777820;155783986-155785374;155795050-155795151;155804949-155805141;155813634-155813804;155814330-155814449	17	False	False		1	2					
ENSG00000116580_3	ENSG00000116580	ENSG00000116580	1	-		ENSG00000116580_3_MES_1	False	Proximal				155815805-155816262		155756541-155757323;155757891-155758034;155760444-155760641;155762190-155762374;155763312-155763564;155764427-155766709;155767086-155767541;155771067-155771217;155773066-155773420;155774807-155775173;155776395-155776481;155777622-155777820;155783986-155785374;155795050-155795151;155804949-155805141;155813634-155813804;155814330-155814449	17	False	False								
ENSG00000116580_3	ENSG00000116580	ENSG00000116580	1	-	ENSG00000116580:t:155754017-155754488	ENSG00000116580_3_MES_1	False	Distal	155754488-155815805	False	False	155754017-155754488	155815805-155816262	155756541-155757323;155757891-155758034;155760444-155760641;155762190-155762374;155763312-155763564;155764427-155766709;155767086-155767541;155771067-155771217;155773066-155773420;155774807-155775173;155776395-155776481;155777622-155777820;155783986-155785374;155795050-155795151;155804949-155805141;155813634-155813804;155814330-155814449	17	False	False	False	1	2	6.668e-02	9.554e-02	1.855e-02	1.745e-02	3.293e-01
ENSG00000116580_3	ENSG00000116580	ENSG00000116580	1	-	ENSG00000116580:t:155754017-155754488	ENSG00000116580_3_MES_1	False	Proximal	155754488-155756541	False	False	155815805-155816262	155756541-155757323	155756541-155757323;155757891-155758034;155760444-155760641;155762190-155762374;155763312-155763564;155764427-155766709;155767086-155767541;155771067-155771217;155773066-155773420;155774807-155775173;155776395-155776481;155777622-155777820;155783986-155785374;155795050-155795151;155804949-155805141;155813634-155813804;155814330-155814449	17	False	False	False	10	13	9.333e-01	9.045e-01	-1.855e-02	1.745e-02	3.293e-01
ENSG00000082512_1	ENSG00000082512	ENSG00000082512	1	+	ENSG00000082512:s:211353239-211353618	ENSG00000082512_1_MES_1	False	Distal	211353618-211372128	False	False	211353239-211353618	211372128-211374946	211354410-211354467;211356367-211360779;211361088-211361162;211365376-211365509;211368929-211369592;211371302-211371470	6	False	True	True	68	136	1.683e-01	4.864e-01	3.134e-01	9.995e-01	2.757e-20
ENSG00000082512_1	ENSG00000082512	ENSG00000082512	1	+	ENSG00000082512:s:211353239-211353618	ENSG00000082512_1_MES_1	False	Proximal	211353618-211354410	False	False	211353239-211353618	211354410-211354467	211354410-211354467;211356367-211360779;211361088-211361162;211365376-211365509;211368929-211369592;211371302-211371470	6	False	True	True	300	146	8.317e-01	5.136e-01	-3.134e-01	9.995e-01	0.000e+00
ENSG00000082512_1	ENSG00000082512	ENSG00000082512	1	+	ENSG00000082512:t:211372128-211374946	ENSG00000082512_1_MES_1	False	Distal	211353618-211372128	False	False	211372128-211374946	211353239-211353618	211354410-211354467;211356367-211360779;211361088-211361162;211365376-211365509;211368929-211369592;211371302-211371470	6	False	True	True	68	136	1.650e-01	4.883e-01	3.231e-01	9.999e-01	2.713e-20
ENSG00000082512_1	ENSG00000082512	ENSG00000082512	1	+	ENSG00000082512:t:211372128-211374946	ENSG00000082512_1_MES_1	False	Proximal	211371470-211372128	False	False	211353239-211353618	211371302-211371470	211354410-211354467;211356367-211360779;211361088-211361162;211365376-211365509;211368929-211369592;211371302-211371470	6	False	True	True	315	141	8.350e-01	5.117e-01	-3.231e-01	9.999e-01	0.000e+00
ENSG00000275064_1	ENSG00000275064	ENSG00000275064	1	+	ENSG00000275064:s:145509047-145509236	ENSG00000275064_1_MES_1	False	Distal	145509236-145518400	False	False	145509047-145509236	145518400-145518538	145509926-145510050;145513138-145513376;145515329-145515445;145516012-145516238;145517170-145517313	5	False	False	False	14	13	5.843e-01	5.244e-01	-2.881e-02	5.554e-02	2.255e-01
ENSG00000275064_1	ENSG00000275064	ENSG00000275064	1	+	ENSG00000275064:s:145509047-145509236	ENSG00000275064_1_MES_1	False	Proximal	145509236-145509926	False	False	145509047-145509236	145509926-145510050	145509926-145510050;145513138-145513376;145515329-145515445;145516012-145516238;145517170-145517313	5	False	False	False	12	13	4.157e-01	4.756e-01	2.881e-02	5.554e-02	2.255e-01
ENSG00000275064_1	ENSG00000275064	ENSG00000275064	1	+	ENSG00000275064:t:145518400-145518538	ENSG00000275064_1_MES_1	False	Distal	145509236-145518400	False	False	145518400-145518538	145509047-145509236	145509926-145510050;145513138-145513376;145515329-145515445;145516012-145516238;145517170-145517313	5	False	False	False	14	13	5.451e-01	4.092e-01	-9.340e-02	1.728e-01	9.319e-02
ENSG00000275064_1	ENSG00000275064	ENSG00000275064	1	+	ENSG00000275064:t:145518400-145518538	ENSG00000275064_1_MES_1	False	Proximal	145517313-145518400	False	False	145509047-145509236	145517170-145517313	145509926-145510050;145513138-145513376;145515329-145515445;145516012-145516238;145517170-145517313	5	False	False	False	12	16	4.549e-01	5.908e-01	9.340e-02	1.728e-01	9.319e-02
ENSG00000116793_6	ENSG00000116793	ENSG00000116793	1	-	ENSG00000116793:s:113711746-113711835	ENSG00000116793_6_MES_1	False	Distal	113700243-113711746	False	False	113711746-113711835	113699875-113700243	113700794-113700949;113703823-113704167;113704666-113704797;113705765-113706162;113706594-113706722;113710254-113710475	6	False	False	False	189	371	8.959e-01	9.733e-01	7.356e-02	1.492e-07	1.680e-01
ENSG00000116793_6	ENSG00000116793	ENSG00000116793	1	-	ENSG00000116793:s:113711746-113711835	ENSG00000116793_6_MES_1	False	Proximal	113710475-113711746	False	False	113711746-113711835	113710254-113710475	113700794-113700949;113703823-113704167;113704666-113704797;113705765-113706162;113706594-113706722;113710254-113710475	6	False	False	False	23	12	1.041e-01	2.671e-02	-7.356e-02	1.486e-07	1.680e-01
ENSG00000116793_6	ENSG00000116793	ENSG00000116793	1	-	ENSG00000116793:t:113699875-113700243	ENSG00000116793_6_MES_1	False	Distal	113700243-113711746	False	False	113699875-113700243	113711746-113711835	113700794-113700949;113703823-113704167;113704666-113704797;113705765-113706162;113706594-113706722;113710254-113710475	6	False	False	False	189	371	9.246e-01	9.695e-01	4.775e-02	9.939e-13	4.406e-01
ENSG00000116793_6	ENSG00000116793	ENSG00000116793	1	-	ENSG00000116793:t:113699875-113700243	ENSG00000116793_6_MES_1	False	Proximal	113700243-113700794	False	False	113711746-113711835	113700794-113700949	113700794-113700949;113703823-113704167;113704666-113704797;113705765-113706162;113706594-113706722;113710254-113710475	6	False	False	False	16	11	7.540e-02	3.050e-02	-4.775e-02	2.004e-20	4.406e-01
ENSG00000286185_4	ENSG00000286185	ENSG00000286185	1	+	ENSG00000286185:s:149480679-149480884	ENSG00000286185_4_MES_1	True	Distal	149480884-149488905	True	False	149480679-149480884	149488905-149488956	149482175-149482226;149486130-149486293;149487332-149487383;149488013-149488185	4	False	True	True	258	118	5.959e-01	2.846e-01	-3.205e-01	9.975e-01	0.000e+00
ENSG00000286185_4	ENSG00000286185	ENSG00000286185	1	+	ENSG00000286185:s:149480679-149480884	ENSG00000286185_4_MES_1	True	Proximal	149480884-149482175	False	False	149480679-149480884	149482175-149482226	149482175-149482226;149486130-149486293;149487332-149487383;149488013-149488185	4	False	True	True	192	335	4.041e-01	7.154e-01	3.205e-01	9.975e-01	2.745e-20
ENSG00000286185_4	ENSG00000286185	ENSG00000286185	1	+	ENSG00000286185:t:149488905-149488956	ENSG00000286185_4_MES_1	True	Distal	149480884-149488905	True	False	149488905-149488956	149480679-149480884	149482175-149482226;149486130-149486293;149487332-149487383;149488013-149488185	4	False	True	True	258	118	5.517e-01	2.535e-01	-3.009e-01	9.970e-01	0.000e+00
ENSG00000286185_4	ENSG00000286185	ENSG00000286185	1	+	ENSG00000286185:t:149488905-149488956	ENSG00000286185_4_MES_1	True	Proximal	149488185-149488905	False	False	149480679-149480884	149488013-149488185	149482175-149482226;149486130-149486293;149487332-149487383;149488013-149488185	4	False	True	True	199	366	4.483e-01	7.465e-01	3.009e-01	9.970e-01	2.831e-20
ENSG00000269713_1	ENSG00000269713	ENSG00000269713	1	-	ENSG00000269713:s:149070934-149071139	ENSG00000269713_1_MES_1	False	Distal	149062913-149070934	True	False	149070934-149071139	149062862-149062913	149063633-149063805;149064431-149066634;149069594-149069645	3	False	False	False	43	24	7.674e-01	4.662e-01	-2.982e-01	8.827e-01	2.345e-04
ENSG00000269713_1	ENSG00000269713	ENSG00000269713	1	-	ENSG00000269713:s:149070934-149071139	ENSG00000269713_1_MES_1	False	Proximal	149069645-149070934	False	False	149070934-149071139	149069594-149069645	149063633-149063805;149064431-149066634;149069594-149069645	3	False	False	False	14	8	2.326e-01	5.338e-01	2.982e-01	8.827e-01	2.345e-04
ENSG00000269713_1	ENSG00000269713	ENSG00000269713	1	-	ENSG00000269713:t:149062862-149062913	ENSG00000269713_1_MES_1	False	Distal	149062913-149070934	True	False	149062862-149062913	149070934-149071139	149063633-149063805;149064431-149066634;149069594-149069645	3	False	False	False	43	24	7.109e-01	6.731e-01	-1.184e-02	1.047e-02	3.373e-01
ENSG00000269713_1	ENSG00000269713	ENSG00000269713	1	-	ENSG00000269713:t:149062862-149062913	ENSG00000269713_1_MES_1	False	Proximal	149062913-149063633	False	False	149070934-149071139	149063633-149063805	149063633-149063805;149064431-149066634;149069594-149069645	3	False	False	False	14	12	2.891e-01	3.269e-01	1.184e-02	1.047e-02	3.373e-01
ENSG00000269713_2	ENSG00000269713	ENSG00000269713	1	-	ENSG00000269713:s:149062862-149062913	ENSG00000269713_2_MES_1	False	Distal	149059097-149062862	True	False	149062862-149062913	149058925-149059097	149059700-149059808;149060523-149061383;149062093-149062265	3	False	False	False	22	10	1.911e-01	6.604e-02	-1.131e-01	7.736e-02	4.964e-02
ENSG00000269713_2	ENSG00000269713	ENSG00000269713	1	-	ENSG00000269713:s:149062862-149062913	ENSG00000269713_2_MES_1	False	Proximal	149062265-149062862	False	False	149062862-149062913	149062093-149062265	149059700-149059808;149060523-149061383;149062093-149062265	3	False	False	False	61	51	8.089e-01	9.340e-01	1.131e-01	7.736e-02	4.964e-02
ENSG00000269713_2	ENSG00000269713	ENSG00000269713	1	-	ENSG00000269713:t:149058925-149059097	ENSG00000269713_2_MES_1	False	Distal	149059097-149062862	True	False	149058925-149059097	149062862-149062913	149059700-149059808;149060523-149061383;149062093-149062265	3	False	False	False	22	10	5.221e-01	2.407e-01	-2.372e-01	6.220e-01	1.027e-02
ENSG00000269713_2	ENSG00000269713	ENSG00000269713	1	-	ENSG00000269713:t:149058925-149059097	ENSG00000269713_2_MES_1	False	Proximal	149059097-149059700	False	False	149062862-149062913	149059700-149059808	149059700-149059808;149060523-149061383;149062093-149062265	3	False	False	False	16	12	4.779e-01	7.593e-01	2.372e-01	6.220e-01	1.027e-02
ENSG00000116729_2	ENSG00000116729	ENSG00000116729	1	-	ENSG00000116729:s:68231703-68231825	ENSG00000116729_2_MES_1	False	Distal	68155260-68231703	False	False	68231703-68231825	68155099-68155260	68159123-68159247;68176318-68176377;68186540-68186649;68193858-68194227;68228221-68228255;68231588-68231687	6	False	False	False	236	481	8.474e-01	9.488e-01	1.015e-01	1.946e-03	6.896e-02
ENSG00000116729_2	ENSG00000116729	ENSG00000116729	1	-	ENSG00000116729:s:68231703-68231825	ENSG00000116729_2_MES_1	False	Proximal	68231687-68231703	False	False	68231703-68231825	68231588-68231687	68159123-68159247;68176318-68176377;68186540-68186649;68193858-68194227;68228221-68228255;68231588-68231687	6	False	False	False	41	24	1.526e-01	5.115e-02	-1.015e-01	1.946e-03	6.896e-02
ENSG00000116729_2	ENSG00000116729	ENSG00000116729	1	-	ENSG00000116729:t:68155099-68155260	ENSG00000116729_2_MES_1	False	Distal	68155260-68231703	False	False	68155099-68155260	68231703-68231825	68159123-68159247;68176318-68176377;68186540-68186649;68193858-68194227;68228221-68228255;68231588-68231687	6	False	False	False	236	481	8.287e-01	9.516e-01	1.264e-01	1.713e-02	1.793e-02
ENSG00000116729_2	ENSG00000116729	ENSG00000116729	1	-	ENSG00000116729:t:68155099-68155260	ENSG00000116729_2_MES_1	False	Proximal	68155260-68159123	False	False	68231703-68231825	68159123-68159247	68159123-68159247;68176318-68176377;68186540-68186649;68193858-68194227;68228221-68228255;68231588-68231687	6	False	False	False	50	27	1.713e-01	4.841e-02	-1.264e-01	1.713e-02	1.794e-02
ENSG00000174502_4	ENSG00000174502	ENSG00000174502	1	-	ENSG00000174502:s:205927211-205927288	ENSG00000174502_4_MES_1	False	Distal	205923427-205927211	False	False	205927211-205927288	205923335-205923427	205923544-205923613;205924383-205924745;205926535-205926630	3	False	True	True	41	104	5.107e-01	8.535e-01	3.447e-01	9.955e-01	2.293e-10
ENSG00000174502_4	ENSG00000174502	ENSG00000174502	1	-	ENSG00000174502:s:205927211-205927288	ENSG00000174502_4_MES_1	False	Proximal	205926630-205927211	False	False	205927211-205927288	205926535-205926630	205923544-205923613;205924383-205924745;205926535-205926630	3	False	True	True	39	17	4.893e-01	1.465e-01	-3.447e-01	9.955e-01	2.329e-10
ENSG00000174502_4	ENSG00000174502	ENSG00000174502	1	-	ENSG00000174502:t:205923335-205923427	ENSG00000174502_4_MES_1	False	Distal	205923427-205927211	False	False	205923335-205923427	205927211-205927288	205923544-205923613;205924383-205924745;205926535-205926630	3	False	True	True	41	104	5.114e-01	8.537e-01	3.429e-01	9.933e-01	1.110e-09
ENSG00000174502_4	ENSG00000174502	ENSG00000174502	1	-	ENSG00000174502:t:205923335-205923427	ENSG00000174502_4_MES_1	False	Proximal	205923427-205923544	False	False	205927211-205927288	205923544-205923613	205923544-205923613;205924383-205924745;205926535-205926630	3	False	True	True	43	19	4.886e-01	1.463e-01	-3.429e-01	9.933e-01	1.110e-09
ENSG00000162616_1	ENSG00000162616	ENSG00000162616	1	+	ENSG00000162616:s:77979175-77979619	ENSG00000162616_1_MES_1	False	Distal	77979619-77992754	False	False	77979175-77979619	77992754-77992866	77980184-77980322;77981205-77981302	2	True	False	False	4965	4942	9.986e-01	9.988e-01	7.772e-16	6.565e-21	1.000e+00
ENSG00000162616_1	ENSG00000162616	ENSG00000162616	1	+	ENSG00000162616:s:77979175-77979619	ENSG00000162616_1_MES_1	False	Proximal				77979175-77979619		77980184-77980322;77981205-77981302	2	True	False				1.380e-03;9.986e-01	1.157e-03;9.988e-01		6.565e-21;6.565e-21	1.000e+00;1.000e+00
ENSG00000162616_1	ENSG00000162616	ENSG00000162616	1	+	ENSG00000162616:t:77992754-77992868	ENSG00000162616_1_MES_1	False	Distal	77979619-77992754	False	False	77992754-77992866	77979175-77979619	77980184-77980322;77981205-77981302	2	True	False	False	4965	4942	9.989e-01	9.992e-01	7.772e-16	6.565e-21	1.000e+00
ENSG00000162616_1	ENSG00000162616	ENSG00000162616	1	+	ENSG00000162616:t:77992754-77992868	ENSG00000162616_1_MES_1	False	Proximal				77979175-77979619		77980184-77980322;77981205-77981302	2	True	False				9.989e-01;1.055e-03	9.992e-01;7.783e-04		6.565e-21;6.565e-21	1.000e+00;1.000e+00
ENSG00000272865_1	ENSG00000272865	ENSG00000272865	1	+	ENSG00000272865:s:242177729-242177903	ENSG00000272865_1_MES_1	False	Distal	242177903-242192155	False	False	242177729-242177903	242192155-242192304	242178295-242178365;242184173-242185351;242185837-242186207	3	False	False	False	106	92	7.055e-01	6.459e-01	-3.857e-02	2.051e-03	3.056e-01
ENSG00000272865_1	ENSG00000272865	ENSG00000272865	1	+	ENSG00000272865:s:242177729-242177903	ENSG00000272865_1_MES_1	False	Proximal	242177903-242178295	False	False	242177729-242177903	242178295-242178365	242178295-242178365;242184173-242185351;242185837-242186207	3	False	False	False	44	43	2.945e-01	3.541e-01	3.857e-02	2.051e-03	3.056e-01
ENSG00000272865_1	ENSG00000272865	ENSG00000272865	1	+	ENSG00000272865:t:242192155-242192304	ENSG00000272865_1_MES_1	False	Distal	242177903-242192155	False	False	242192155-242192304	242177729-242177903	242178295-242178365;242184173-242185351;242185837-242186207	3	False	False	False	106	92	7.785e-01	7.288e-01	-3.511e-02	1.507e-03	3.315e-01
ENSG00000272865_1	ENSG00000272865	ENSG00000272865	1	+	ENSG00000272865:t:242192155-242192304	ENSG00000272865_1_MES_1	False	Proximal	242186207-242192155	False	False	242177729-242177903	242185837-242186207	242178295-242178365;242184173-242185351;242185837-242186207	3	False	False	False	28	34	2.215e-01	2.712e-01	3.511e-02	1.507e-03	3.315e-01
ENSG00000203965_1	ENSG00000203965	ENSG00000203965	1	+	ENSG00000203965:s:63533454-63533649	ENSG00000203965_1_MES_1	False	Distal	63533649-63572442	False	False	63533454-63533649	63572442-63572693	63534095-63534367;63545916-63546057;63551048-63551090;63551725-63551886;63555075-63555515;63557113-63557247;63561709-63561857;63568310-63571128	8	False	False	False	42	33	9.667e-01	9.403e-01	-1.327e-02	1.719e-04	5.909e-01
ENSG00000203965_1	ENSG00000203965	ENSG00000203965	1	+	ENSG00000203965:s:63533454-63533649	ENSG00000203965_1_MES_1	False	Proximal	63533649-63534095	False	False	63533454-63533649	63534095-63534367	63534095-63534367;63545916-63546057;63551048-63551090;63551725-63551886;63555075-63555515;63557113-63557247;63561709-63561857;63568310-63571128	8	False	False	False	2	2	3.327e-02	5.971e-02	1.327e-02	1.719e-04	5.909e-01
ENSG00000203965_1	ENSG00000203965	ENSG00000203965	1	+	ENSG00000203965:t:63572442-63572693	ENSG00000203965_1_MES_1	False	Distal	63533649-63572442	False	False	63572442-63572693	63533454-63533649	63534095-63534367;63545916-63546057;63551048-63551090;63551725-63551886;63555075-63555515;63557113-63557247;63561709-63561857;63568310-63571128	8	False	False	False	42	33	9.304e-01	9.474e-01	7.300e-03	1.263e-05	5.866e-01
ENSG00000203965_1	ENSG00000203965	ENSG00000203965	1	+	ENSG00000203965:t:63572442-63572693	ENSG00000203965_1_MES_1	False	Proximal	63571128-63572442	False	False	63533454-63533649	63568310-63571128	63534095-63534367;63545916-63546057;63551048-63551090;63551725-63551886;63555075-63555515;63557113-63557247;63561709-63561857;63568310-63571128	8	False	False	False	4	1	6.957e-02	5.263e-02	-7.300e-03	1.263e-05	5.866e-01
ENSG00000143036_6	ENSG00000143036	ENSG00000143036	1	+	ENSG00000143036:s:94857335-94857500	ENSG00000143036_6_MES_1	False	Distal	94857500-94888658	False	False	94857335-94857500	94888658-94888692	94864743-94864899;94867331-94867417	2	False	True	True	86	165	4.011e-01	7.358e-01	3.420e-01	9.991e-01	5.697e-15
ENSG00000143036_6	ENSG00000143036	ENSG00000143036	1	+	ENSG00000143036:s:94857335-94857500	ENSG00000143036_6_MES_1	False	Proximal	94857500-94864743	False	False	94857335-94857500	94864743-94864899	94864743-94864899;94867331-94867417	2	False	True	True	133	56	5.989e-01	2.642e-01	-3.420e-01	9.991e-01	5.107e-15
ENSG00000143036_6	ENSG00000143036	ENSG00000143036	1	+	ENSG00000143036:t:94888658-94888692	ENSG00000143036_6_MES_1	False	Distal	94857500-94888658	False	False	94888658-94888692	94857335-94857500	94864743-94864899;94867331-94867417	2	False	True	True	86	165	3.776e-01	7.244e-01	3.513e-01	9.999e-01	1.766e-19
ENSG00000143036_6	ENSG00000143036	ENSG00000143036	1	+	ENSG00000143036:t:94888658-94888692	ENSG00000143036_6_MES_1	False	Proximal	94867417-94888658	False	False	94857335-94857500	94867331-94867417	94864743-94864899;94867331-94867417	2	False	True	True	143	66	6.224e-01	2.756e-01	-3.513e-01	9.999e-01	0.000e+00
ENSG00000271383_3	ENSG00000271383	ENSG00000271383	1	+	ENSG00000271383:s:149480679-149480884	ENSG00000271383_3_MES_1	False	Distal	149480884-149488905	True	False	149480679-149480884	149488905-149488956	149482175-149482226;149486130-149486293;149487332-149487383;149488013-149488185	4	False	True	True	258	118	5.951e-01	2.844e-01	-3.202e-01	9.975e-01	0.000e+00
ENSG00000271383_3	ENSG00000271383	ENSG00000271383	1	+	ENSG00000271383:s:149480679-149480884	ENSG00000271383_3_MES_1	False	Proximal	149480884-149482175	False	False	149480679-149480884	149482175-149482226	149482175-149482226;149486130-149486293;149487332-149487383;149488013-149488185	4	False	True	True	192	335	4.035e-01	7.150e-01	3.204e-01	9.975e-01	2.757e-20
ENSG00000271383_3	ENSG00000271383	ENSG00000271383	1	+	ENSG00000271383:t:149488905-149488956	ENSG00000271383_3_MES_1	False	Distal	149480884-149488905	True	False	149488905-149488956	149480679-149480884	149482175-149482226;149486130-149486293;149487332-149487383;149488013-149488185	4	False	True	True	258	118	5.517e-01	2.535e-01	-3.009e-01	9.970e-01	0.000e+00
ENSG00000271383_3	ENSG00000271383	ENSG00000271383	1	+	ENSG00000271383:t:149488905-149488956	ENSG00000271383_3_MES_1	False	Proximal	149488185-149488905	False	False	149480679-149480884	149488013-149488185	149482175-149482226;149486130-149486293;149487332-149487383;149488013-149488185	4	False	True	True	199	366	4.483e-01	7.465e-01	3.009e-01	9.970e-01	2.831e-20
ENSG00000143374_3	ENSG00000143374	ENSG00000143374	1	+	ENSG00000143374:s:150496810-150496908	ENSG00000143374_3_MES_1	False	Distal	150496908-150499216	False	False	150496810-150496908	150499216-150499293	150497530-150497747;150498502-150498664;150498897-150499034	3	False	False	False	16	15	9.416e-01	9.269e-01	-3.884e-03	3.870e-03	4.554e-01
ENSG00000143374_3	ENSG00000143374	ENSG00000143374	1	+	ENSG00000143374:s:150496810-150496908	ENSG00000143374_3_MES_1	False	Proximal	150496908-150497530	False	False	150496810-150496908	150497530-150497747	150497530-150497747;150498502-150498664;150498897-150499034	3	False	False	False	2	2	5.842e-02	7.306e-02	3.884e-03	3.870e-03	4.554e-01
ENSG00000143374_3	ENSG00000143374	ENSG00000143374	1	+	ENSG00000143374:t:150499216-150499293	ENSG00000143374_3_MES_1	False	Distal	150496908-150499216	False	False	150499216-150499293	150496810-150496908	150497530-150497747;150498502-150498664;150498897-150499034	3	False	False	False	16	15	8.620e-01	9.872e-01	9.654e-02	1.011e-01	9.520e-02
ENSG00000143374_3	ENSG00000143374	ENSG00000143374	1	+	ENSG00000143374:t:150499216-150499293	ENSG00000143374_3_MES_1	False	Proximal	150499034-150499216	False	False	150496810-150496908	150498897-150499034	150497530-150497747;150498502-150498664;150498897-150499034	3	False	False	False	2		1.380e-01	1.282e-02	-9.654e-02	1.011e-01	9.520e-02
ENSG00000196187_4	ENSG00000196187	ENSG00000196187	1	-		ENSG00000196187_4_MES_1	False	Distal	225852769-225866574	False	False	225866574-225866748	225852664-225852769	225853629-225853791;225855878-225855940;225856652-225856738;225856911-225857017;225859196-225859541;225859663-225862351;225862455-225862578;225862771-225863094;225863942-225866410	9	False	False		3	3					
ENSG00000196187_4	ENSG00000196187	ENSG00000196187	1	-		ENSG00000196187_4_MES_1	False	Proximal				225866574-225866748		225853629-225853791;225855878-225855940;225856652-225856738;225856911-225857017;225859196-225859541;225859663-225862351;225862455-225862578;225862771-225863094;225863942-225866410	9	False	False								
ENSG00000196187_4	ENSG00000196187	ENSG00000196187	1	-	ENSG00000196187:t:225852664-225852769	ENSG00000196187_4_MES_1	False	Distal	225852769-225866574	False	False	225852664-225852769	225866574-225866748	225853629-225853791;225855878-225855940;225856652-225856738;225856911-225857017;225859196-225859541;225859663-225862351;225862455-225862578;225862771-225863094;225863942-225866410	9	False	False	False	3	3	1.474e-01	1.240e-01	-1.976e-02	3.372e-02	2.777e-01
ENSG00000196187_4	ENSG00000196187	ENSG00000196187	1	-	ENSG00000196187:t:225852664-225852769	ENSG00000196187_4_MES_1	False	Proximal	225852769-225853629	False	False	225866574-225866748	225853629-225853791	225853629-225853791;225855878-225855940;225856652-225856738;225856911-225857017;225859196-225859541;225859663-225862351;225862455-225862578;225862771-225863094;225863942-225866410	9	False	False	False	10	15	8.526e-01	8.760e-01	1.976e-02	3.372e-02	2.777e-01
ENSG00000214193_1	ENSG00000214193	ENSG00000214193	1	+	ENSG00000214193:s:36306368-36306424	ENSG00000214193_1_MES_1	False	Distal	36306424-36321056	False	False	36306368-36306424	36321056-36324977	36306598-36306755;36306842-36306905;36307110-36307285;36307517-36307607;36307770-36307825;36307918-36307963;36308109-36308209;36308389-36308475;36309511-36309592;36319071-36319164;36319260-36319312;36319442-36319536;36319675-36320798;36320915-36320978	14	False	False	False	3	2	7.874e-02	1.093e-01	1.922e-02	2.561e-02	2.980e-01
ENSG00000214193_1	ENSG00000214193	ENSG00000214193	1	+	ENSG00000214193:s:36306368-36306424	ENSG00000214193_1_MES_1	False	Proximal	36306424-36306598	False	False	36306368-36306424	36306598-36306755	36306598-36306755;36306842-36306905;36307110-36307285;36307517-36307607;36307770-36307825;36307918-36307963;36308109-36308209;36308389-36308475;36309511-36309592;36319071-36319164;36319260-36319312;36319442-36319536;36319675-36320798;36320915-36320978	14	False	False	False	14	10	9.213e-01	8.907e-01	-1.922e-02	2.561e-02	2.980e-01
ENSG00000214193_1	ENSG00000214193	ENSG00000214193	1	+	ENSG00000214193:t:36321056-36324977	ENSG00000214193_1_MES_1	False	Distal	36306424-36321056	False	False	36321056-36324977	36306368-36306424	36306598-36306755;36306842-36306905;36307110-36307285;36307517-36307607;36307770-36307825;36307918-36307963;36308109-36308209;36308389-36308475;36309511-36309592;36319071-36319164;36319260-36319312;36319442-36319536;36319675-36320798;36320915-36320978	14	False	False	False	3	2	2.555e-02	3.356e-02	3.736e-03	2.157e-07	8.150e-01
ENSG00000214193_1	ENSG00000214193	ENSG00000214193	1	+	ENSG00000214193:t:36321056-36324977	ENSG00000214193_1_MES_1	False	Proximal	36320978-36321056	False	False	36306368-36306424	36320915-36320978	36306598-36306755;36306842-36306905;36307110-36307285;36307517-36307607;36307770-36307825;36307918-36307963;36308109-36308209;36308389-36308475;36309511-36309592;36319071-36319164;36319260-36319312;36319442-36319536;36319675-36320798;36320915-36320978	14	False	False	False	42	32	9.745e-01	9.664e-01	-3.736e-03	2.160e-07	8.150e-01
ENSG00000256407_1	ENSG00000256407	ENSG00000256407	1	-	ENSG00000256407:s:54172603-54172694	ENSG00000256407_1_MES_1	False	Distal	54140106-54172603	False	False	54172603-54172694	54139753-54140106	54141098-54141433;54143392-54144813;54152844-54153006;54153096-54153181	4	False	False	False	73	31	8.584e-02	2.305e-02	-5.324e-02	2.144e-20	4.333e-01
ENSG00000256407_1	ENSG00000256407	ENSG00000256407	1	-	ENSG00000256407:s:54172603-54172694	ENSG00000256407_1_MES_1	False	Proximal	54153181-54172603	False	False	54172603-54172694	54153096-54153181	54141098-54141433;54143392-54144813;54152844-54153006;54153096-54153181	4	False	False	False	738	1428	9.142e-01	9.769e-01	5.324e-02	1.991e-20	4.333e-01
